Date,Pop Load Slip #,Count,Sample Loads,TM9/Ticket#,Owner,Disposition/FMA#,Working Circle,Block #,Logging Co.,Haule By,Truck License Plate #,Truck #,Truck Axle,Gross Weight,Tare Weight,Net Weight,Received # of Pieces from Load Slip,Date Barkie Load inspection Report - Completed,Total Logs Inspected,Total Logs to Peeler,Logs Rejected
2017-03-03,626,400,,Q235180,WEST FRASER,FMA9700032,EFP,5160481594,LYDELL,TIM YOUNG,14291P,BWP83,7,59620,26380,33240,59,,,,0
2017-03-06,626,401,,U004346352,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,64400,26330,38070,53,,,,0
2017-03-06,626,402,SAMPLE,U004346353,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,58050,26360,31690,36,,,,0
2017-03-06,680,263,,WE00171311,WEYERHAEUSER EDSON,FMA0900046,E-15,5170491727,RTEC,RTEC,H42603,E670,7,63800,22780,41020,,,,,0
2017-03-07,685,50,,MW00284257,MILLAR WESTERN,CTLW140002,CRL-71,,,NOGEL TRUCKING,48K245,,8,66800,22040,44760,,,,,0
2017-03-07,685,51,,MW00284258,MILLAR WESTERN,CTLW140002,CRL-71,,,KIRK CALDY,L14277,,8,66840,55410,11430,,,,,0
2017-03-07,685,52,,U004346380,MILLAR WESTERN,CTLW140002,CRL-71,,,KIRK CALDY,L14277,,8,55410,22660,32750,,,,,0
2017-03-08,685,53,,MW00284321,MILLAR WESTERN,CTLW140002,CRL-71,,,NOGEL TRUCKING,MWW29J012,,8,65930,23800,42130,,,,,0
2017-03-08,685,54,,MW00284324,MILLAR WESTERN,CTLW140002,CRL-71,,,BBR TRUCKING,MWWG42553,,7,64120,21740,42380,,,,,0
2017-03-08,685,55,,MW00284325,MILLAR WESTERN,CTLW140002,CRL-71,,,CHARTRAND,MWW69K233,,7,62590,20570,42020,,,,,0
2017-03-08,685,56,,MW00284326,MILLAR WESTERN,CTLW140002,CRL-71,,,NOGEL TRUCKING,MWW48K245,,8,67980,22090,45890,,,,,0
2017-03-08,685,57,,MW00284327,MILLAR WESTERN,CTLW140002,CRL-71,,,KIRK CALDY,MWWL14277,,8,66550,23230,43320,,,,,0
2017-03-08,685,58,,MW00284328,MILLAR WESTERN,CTLW140002,CRL-71,,,GL TRUCKING,MWWL45034,,7,63290,21390,41900,,,,,0
2017-03-08,685,59,,MW00284331,MILLAR WESTERN,CTLW140002,CRL-71,,,BBR TRUCKING,MWWG42553,,7,64240,21690,42550,,,,,0
2017-03-08,685,60,,MW00284332,MILLAR WESTERN,CTLW140002,CRL-71,,,CHARTRAND,MWW69K233,,7,58660,20370,38290,,,,,0
2017-03-08,626,403,,Q235181,WEST FRASER,FMA9700032,EFP,5160481764,LYDELL,TIM YOUNG,14291P,BWP83,7,61430,26710,34720,54,,,,0
2017-03-08,630,130,,U004346260,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,64140,27830,36310,,,,,0
2017-03-08,630,131,,U004346261,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,64870,27700,37170,,,,,0
2017-03-08,630,132,,U004313093,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L59404,E605,8,64400,27290,37110,,,,,0
2017-03-08,630,133,,U004313094,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L59404,E605,8,63830,27260,36570,,,,,0
2017-03-08,630,134,,U004346262,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,64260,27620,36640,,,,,0
2017-03-09,626,404,,U004407863,CANFOR,FMA9900037,DEEP,5260622788,TIMBER PRO,MURTRON,G80443,GR102,7,63100,25580,37520,56,,,,0
2017-03-09,685,61,,MW00284371,MILLAR WESTERN,CTLW140002,CRL-70,,,KIRK CALDY,MWWL14277,L14277,8,67870,23140,44730,,,,,0
2017-03-09,685,62,,MW00284372,MILLAR WESTERN,CTLW140002,CRL-70,,,NOGEL TRUCKING,MWW29J012,29J012,8,67550,23650,43900,,,,,0
2017-03-09,685,63,,MW00284373,MILLAR WESTERN,CTLW140002,CRL-70,,,CHARTRAND,MWW69K233,69K23,7,63370,20470,42900,,,,,0
2017-03-09,685,64,,MW00284374,MILLAR WESTERN,CTLW140002,CRL-70,,,NOGEL TRUCKING,MWW48K245,48K245,8,66570,21830,44740,,,,,0
2017-03-09,685,65,,MW00284384,MILLAR WESTERN,CTLW140002,CRL-70,,,NOGEL TRUCKING,MWW29J012,29J012,8,65660,23570,42090,,,,,0
2017-03-09,685,66,,MW00284386,MILLAR WESTERN,CTLW140002,CRL-70,,,KIRK CALDY,MWWL14277,L14277,8,67370,22760,44610,,,,,0
2017-03-09,685,67,,MW00284385,MILLAR WESTERN,CTLW140002,CRL-70,,,JL CUSTOM,MWWL17068,L17068,7,47240,21970,25270,,,,,0
2017-03-10,685,68,,MW00284420,MILLAR WESTERN,CTLW140002,CRL-70,,,NOGEL TRUCKING,MWWL17068,MWW82G112,8,66700,22760,43940,,,,,0
2017-03-10,685,69,,MW00284421,MILLAR WESTERN,CTLW140002,CRL-70,,,KIRK CALDY,MWWL14277,L14277,8,67100,23140,43960,,,,,0
2017-03-10,685,70,,MW00284422,MILLAR WESTERN,CTLW140002,CRL-70,,,BBR TRUCKING,MWWG42553,G42553,7,63200,21890,41310,,,,,0
2017-03-10,685,71,,MW00284424,MILLAR WESTERN,CTLW140002,CRL-70,,,JL CUSTOM,MWW17068,L17068,7,63490,22050,41440,,,,,0
2017-03-10,685,72,,MW00284425,MILLAR WESTERN,CTLW140002,CRL-70,,,CHARTRAND,MWW69K233,69K23,7,63000,19980,43020,,,,,0
2017-03-10,680,264,,M435879,MILLAR WESTERN,CTLW06F005,,,,JD HAGGART,JDHK96877,K96877,8,66060,23720,42340,,,,,0
2017-03-10,685,73,,MW00284423,MILLAR WESTERN,CTLW140002,CRL-70,,,NOGEL TRUCKING,MWW48K245,48K245,8,66250,21790,44460,,,,,0
2017-03-10,685,74,,MW00284426,MILLAR WESTERN,CTLW140002,CRL-70,,,NOGEL TRUCKING,MWW82G112,82G112,8,65320,22640,42680,,,,,0
2017-03-10,680,265,,M435880,MILLAR WESTERN,CTLW06F005,,,,JD HAGGART,JDHBLS2016,BLS2016,6,59580,21980,37600,,,,,0
2017-03-10,685,75,,MW00284427,MILLAR WESTERN,CTLW140002,CRL-70,,,KIRK CALDY,MWW14277,L14277,8,49620,22540,27080,,,,,0
2017-03-10,680,266,,M435881,MILLAR WESTERN,CTLW06F005,,,,JD HAGGART,JDHT99478,J99478,8,63600,23750,39850,,,,,0
2017-03-10,680,267,,M435890,MILLAR WESTERN,CTLW06F005,,,,JD HAGGART,JDHK46791,K46791,8,38000,20770,17230,,,,,0
2017-03-10,680,268,,M435889,MILLAR WESTERN,CTLW06F005,,,,JD HAGGART,JDHE17668,K17668,7,65850,22450,43400,,,,,0
2017-03-10,626,405,,U004407864,CANFOR,FMA9900037,,5260622788,TIMBER PRO,MURTRON,G80443,GR102,7,63440,25520,37920,54,,,,0
2017-03-12,626,406,,Q235182,WEST FRASER,FMA9700032,EFP,5160481440,LYDELL,TIM YOUNG,14291P,BWP83,7,48400,27040,21360,40,,,,0
2017-03-12,620,2,,U004356276,ERITH INC.,CTPE140014,,,,TIM YOUNG,14291P,BWP83,7,40890,26740,14150,17,,,,0
2017-03-13,626,407,,U004346354,WEYERHAEUSER DV,FMA0900046,DV1,5140482370,LYDELL,TIM YOUNG,14291P,BWP83,7,62940,25850,37090,37,,,,0
2017-03-13,626,408,,U004316657,EDFOR,CTLE02F001,,5200533446,DICKSON,RLH,C18542,D661,7,55250,23370,31880,38,,,,0
2017-03-14,626,409,,U004346355,WEYERHAEUSER DV,FMA0900046,DV1,5140482390,LYDELL,TIM YOUNG,14291P,BWP83,7,63260,25750,37510,37,,,,0
2017-03-14,680,269,,M435941,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDH58848,L58848,8,66740,21340,45400,,,,,0
2017-03-14,680,270,,M435942,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDHL77649,L77649,6,55790,19670,36120,,,,,0
2017-03-14,680,271,,M435943,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDHBLS2016,BLS2016,6,61180,21310,39870,,,,,0
2017-03-14,680,272,,M435944,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDHK96897,K96897,8,62790,22210,40580,,,,,0
2017-03-14,680,273,,M435953,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDHJ99478,J99478,8,42670,22730,19940,,,,,0
2017-03-14,680,274,,M435945,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDHK46791,K46791,8,64280,20250,44030,,,,,0
2017-03-14,680,275,SAMPLE,M435946,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDHL58848,L58848,8,67110,51850,15260,,,,,0
2017-03-14,680,276,,U004346385,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDH58848,L58848,8,51850,21240,30610,,,,,0
2017-03-14,680,277,,M435948,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,JDHBLS2016,BLS2016,6,57430,20620,36810,,,,,0
2017-03-14,685,76,SAMPLE,M419227,MILLAR WESTERN,CTLS200001,,5120690178,,WOODLAND CTY VEN.,J99942,J99942,8,64880,50080,14800,,,,,0
2017-03-14,685,77,,U004346382,MILLAR WESTERN,CTLS200001,,5120690178,,WOODLAND CTY VEN.,J99942,J99942,8,50080,22490,27590,,,,,0
2017-03-14,685,78,,M419228,MILLAR WESTERN,CTLS200001,,5120690178,,KW TRUCKING,J33325,J33325,6,55470,17420,38050,,,,,0
2017-03-14,685,79,SAMPLE,M419180,MILLAR WESTERN,CTLS200001,,5120690178,,WOODLAND CTY VEN.,J99930,J99930,7,64100,51030,13070,,,,,0
2017-03-14,685,80,,U004346383,MILLAR WESTERN,CTLS200001,,5120690178,,WOODLAND CTY VEN.,J99930,J99930,7,51030,20970,30060,,,,,0
2017-03-14,685,81,,M419181,MILLAR WESTERN,CTLS200001,,5120690178,,J.KLASSENS MARTIN,L36713,L36713,6,57500,18420,39080,,,,,0
2017-03-15,685,82,,M443747,MILLAR WESTERN,FMA97000334,ATH-115,5160602496,,DOUBLE B,K85971,K85971,8,66380,22550,43830,,,,,0
2017-03-15,680,278,,M435669,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,BLS2016,BLS2016,6,52030,20760,31270,,,,,0
2017-03-15,680,279,,M435673,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,K46790,K46790,7,63510,22000,41510,,,,,0
2017-03-15,680,280,,M435670,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,L77649,L77649,6,66290,20450,45840,,,,,0
2017-03-15,626,410,,S1014466,WEST FRASER,FMA8800025,MCL,5250500911,ELUIK,TIM YOUNG,14291P,BWP83,7,54030,25720,28310,49,,,,0
2017-03-16,626,411,,U004346356,WEYERHAEUSER,FMA0900046,DV1,5100431662,RVL,TIM YOUNG,14291P,BWP83,7,64550,25570,38980,66,,,,0
2017-03-16,680,281,,M435671,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,K96877,K96877,7,70080,21980,48100,,,,,0
2017-03-16,680,282,,M435538,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,,T16,8,62050,22090,39960,,,,,0
2017-03-16,680,283,,M435539,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,K46790,T15,7,65700,22310,43390,,,,,0
2017-03-16,680,284,,M435542,MILLAR WESTERN,CTLW06F005,,5120501262,,JD HAGGART,K96898,,8,64270,19690,44580,,,,,0
2017-03-16,685,83,,M443271,MILLAR WESTERN,FMA9700034,ATH-113,,,DOUBLE B,K85971,K85971,8,67050,53760,13290,,,,,0
2017-03-16,685,84,,U004346387,MILLAR WESTERN,FMA9700034,ATH-113,,,DOUBLE B,K85971,K85971,8,53760,23160,30600,,,,,0
2017-03-17,626,412,,U004346357,WEYERHAEUSER DV,FMA0900046,DV1,5130481638,LYDELL,TIM YOUNG,14291P,BWP83,7,49670,25510,24160,24,,,,0
2017-03-17,680,285,,M435546,MILLAR WESTERN,CTLW06F005,ETA-35,,,JD HAGGART,K46791,K46791,7,64440,20440,44000,,,,,0
2017-03-17,680,286,,M435547,MILLAR WESTERN,CTLW06F005,ETA-35,,,JD HAGGART,K46790,K46790,8,63870,21990,41880,,,,,0
2017-03-17,685,85,,M439727,MILLAR WESTERN,CTLS200001,DPB-43,5120690178,,PRL LOGGING,J33325,J33325,6,53000,17700,35300,,,,,0
2017-03-17,685,86,,M439728,MILLAR WESTERN,CTLS200001,DPB-43,5120690178,,JACOB MARTINS,L36713,L36713,6,57360,18880,38480,,,,,0
2017-03-17,685,87,,M439729,MILLAR WESTERN,CTLS200001,DPB-43,5120690178,,WOODLAND CTY VEN.,J99942,J99942,8,64900,22420,42480,,,,,0
2017-03-17,685,88,,M439730,MILLAR WESTERN,CTLS200001,DPB-43,5120690178,,WOODLAND CTY VEN.,J99924,J99924,,66760,21940,44820,,,,,0
2017-03-17,685,89,,M430946,MILLAR WESTERN,FMA9700034,ATH-114,,,DOUBLE B,K85971,K85971,8,67260,22580,44680,,,,,0
2017-03-18,685,90,,MW00345408,MILLAR WESTERN,FMA9700034,CRL-68,,,,L14277,MWWL14277,8,67350,22410,44940,,,,,0
2017-03-18,685,91,,MW00345411,MILLAR WESTERN,FMA9700034,CRL-68,,,,K70220,MWWK70220,8,66070,22430,43640,,,,,0
2017-03-18,685,92,,MW00345412,MILLAR WESTERN,FMA9700034,CRL-68,,,,H83096,MWWH83096,7,63490,20500,42990,,,,,0
2017-03-18,685,93,,MW00345413,MILLAR WESTERN,FMA9700034,CRL-68,,,,L64264,MWWL64264,8,66360,23670,42690,,,,,0
2017-03-18,685,94,,MW00345414,MILLAR WESTERN,FMA9700034,CRL-68,,,,L17068,MWWL17068,7,62690,22250,40440,,,,,0
2017-03-18,685,95,,MW00345415,MILLAR WESTERN,FMA9700034,CRL-68,,,,L85867,MWWL85867,8,66590,22180,44410,,,,,0
2017-03-18,685,96,,M403744,MILLAR WESTERN,FMA9700034,ATH-112,,BERUBE ,,K85966,,8,56220,28760,27460,,,,,0
2017-03-19,680,287,,M436005,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,,,K04954,K04954,,64210,22900,41310,,,,,0
2017-03-19,680,288,,M436006,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,,,BLS2016,BLS2016,,57130,20680,36450,,,,,0
2017-03-19,680,289,,2017-03-19,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,,,J99478,J99478,,64910,22650,42260,,,,,0
2017-03-19,680,290,,M436008,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,,,K96897,K96897,,68030,22510,45520,,,,,0
2017-03-19,680,291,,M436010,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,,,K46790,K46790,,64860,21690,43170,,,,,0
2017-03-19,680,292,,M436009,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,,,K04954,K04954,,67820,22660,45160,,,,,0
2017-03-20,680,293,,M436011,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,,,L77649,L77649,6,56990,19240,37750,,,,,0
2017-03-20,685,97,,MW00345467,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,L45034,L45034,7,64740,21440,43300,,,,,0
2017-03-20,685,98,,MW00345468,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,H83096,H83096,7,64010,20970,43040,,,,,0
2017-03-20,685,99,,MW00345469,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,L07289,L07289,8,67020,37500,29520,,,,,0
2017-03-20,685,100,SAMPLE,U004346389,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,L07289,L07289,8,37500,23870,13630,,,,,0
2017-03-20,685,101,,MW00345470,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,L40272,L40272,8,66610,22550,44060,,,,,0
2017-03-20,685,102,,MW00345471,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,80L687,80L687,8,66770,22370,44400,,,,,0
2017-03-20,685,103,,MW00345472,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,29J012,29J012,8,66610,23480,43130,,,,,0
2017-03-20,685,104,,MW00345473,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,L14277,L14277,8,66320,22850,43470,,,,,0
2017-03-20,685,105,,MW00345474,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,K70220,K70220,8,66820,22700,44120,,,,,0
2017-03-20,685,106,,MW00345475,MILLAR WESTERN,FMA9700034,CRL-67,5120612288,,DOUBLE B,57L443,57L443,8,65760,22880,42880,,,,,0
2017-03-21,630,135,,U004313096,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L59404,E605,8,63070,26690,36380,,,,,0
2017-03-21,630,136,,U004346265,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,62340,26710,35630,,,,,0
2017-03-21,680,294,,M436014,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,HAGGART,,L77649,L77649,6,57520,19340,38180,,,,,0
2017-03-21,680,295,,M436015,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,HAGGART,,K17668,K17668,8,64040,21570,42470,,,,,0
2017-03-21,680,296,,M436016,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,HAGGART,,K96877,K96877,6,46520,21490,25030,,,,,0
2017-03-22,630,137,,U004313097,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L59404,E605,8,63410,27220,36190,,,,,0
2017-03-22,630,138,,U004313098,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L59404,E605,8,63290,27110,36180,,,,,0
2017-03-22,630,139,,U004346267,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,62540,27090,35450,,,,,0
2017-03-22,630,140,,U004313099,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L59404,E605,8,63590,27100,36490,,,,,0
2017-03-22,630,141,,U004346268,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,62670,27030,35640,,,,,0
2017-03-22,680,297,,M436018,MILLAR WESTERN,CTLW06F005,ETA-35,5110503232,HAGGART,,L77649,L77649,6,46320,19420,26900,,,,,0
2017-03-23,626,413,,U004346358,ANC,FMA8900026,,52405912148,K MAC,TIM YOUNG,14291P,BWP83,7,49280,25730,23550,38,,,,0
2017-03-24,630,142,,U004346269,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,62680,27470,35210,,,,,0
2017-03-24,630,143,,U004346270,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,62170,27400,34770,,,,,0
2017-03-24,630,144,SAMPLE,U004346271,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,62910,27330,35580,,,,,0
2017-03-24,630,145,,U004346272,BIG BITE MULCHING,PRIVATE,,SE 12-53-11-W5,,ALEVOG ,L00904,E604,8,63270,27280,35990,,,,,0
2017-03-24,630,146,,U004322956,RLH,PRIVATE,,SW 1-54-17-W5,,RLH,H86023,,8,41510,20390,21120,,,,,0
2017-03-24,630,147,,U004322957,RLH,PRIVATE,,SW 1-54-17-W5,,RLH,H86023,,8,41510,20400,21110,,,,,0
2017-03-24,626,414,,U004316827,EDFOR,CTLE02F001,,5200533464,J.Hird,TIM YOUNG,14291P,BWP83,7,55470,25860,29610,37,,,,0
2017-03-25,626,415,,U004346359,ANC,FMA8900026,,5240591149,K MAC,TIM YOUNG,14291P,BWP83,7,49790,25760,24030,36,,,,0
2017-03-25,680,298,,WE00171340,WEYERHAEUSER,FMA0900046,E15,5170491727,RTEC,BOWMAN,,E670,7,51060,22360,28700,,,,,0
2017-03-25,680,299,,M435988,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,,J99478,6,46320,19420,26900,,,,,0
2017-03-25,680,300,,M435990,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,,JDH132175,6,54290,21860,32430,,,,,0
2017-03-25,680,301,,M435989,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,,JDHK17668,6,54170,21940,32230,,,,,0
2017-03-25,680,302,,M435991,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,,JDHK96898,6,62170,22500,39670,,,,,0
2017-03-25,680,303,,WE00171343,WEYERHAEUSER,FMA0900046,E15,5170491727,RTEC,BOWMAN,,E670,7,51660,22290,29370,,,,,0
2017-03-26,626,416,,S1014467,WEST FRASER,FMA8800025,MCL,5250500655,MOORES,TIM YOUNG,14291P,BWP83,7,55180,26100,29080,49,,,,0
2017-03-26,630,148,,U004322958,RLH,PRIVATE,,SW 1-54-17-W5,,RLH,H86023,,8,36590,20490,16100,,,,,0
2017-03-26,680,304,,WE00171344,WEYERHAEUSER,FMA0900046,E15,5170491727,RTEC,BOWMAN,,E670,7,52160,22400,29760,,,,,0
2017-03-26,680,305,,M436000,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,,JDHK46791,8,62050,22630,39420,,,,,0
2017-03-26,680,306,,U005353286,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,,J99478,8,63400,22510,40890,,,,,0
2017-03-26,680,307,,WE00171347,WEYERHAEUSER,FMA0900046,E15,5170491727,RTEC,BOWMAN,,E670,7,53610,22310,31300,,,,,0
2017-03-27,630,149,,U004322959,RLH,PRIVATE,,SW 1-54-17-W5,,RLH,H86023,,8,41880,20390,21490,,,,,0
2017-03-27,680,308,,U004346464,PETER MASON,CTLE02F001,,R1650,J.HIRD,V.PEAK,C86513,,,52560,20490,32070,,,,,0
2017-03-27,680,309,,U004346470,PETER MASON,CTLE02F001,,R1650,J.HIRD,J.HIRD,C86513,,,51450,37750,13700,,,,,0
2017-03-27,680,310,,U004346468,PETER MASON,CTLE02F001,,R1650,J.HIRD,HCS,51M035,,,61960,23030,38930,,,,,0
2017-03-28,680,311,,WE00171350,WEYERHAEUSER,FMA0900046,E15,5170491727,RTEC,BOWMAN,,E670,7,52070,22310,29760,,,,,0
2017-03-29,680,312,,U005353296,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,K46791,,8,62490,37570,24920,,,,,0
2017-03-29,680,313,SAMPLE,U004346397,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,K46791,,8,37570,22890,14680,,,,,0
2017-03-29,630,150,,U004313100,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L59404,E605,8,58150,27640,30510,,,,,0
2017-03-29,630,151,,U004346274,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L00904,E604,8,63120,27710,35410,,,,,0
2017-03-29,630,152,,U004313111,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L59404,E605,8,61860,27770,34090,,,,,0
2017-03-29,630,153,,U004346275,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L00904,E604,8,62650,27690,34960,,,,,0
2017-03-29,630,154,,U004322960,RLH,PRIVATE,,SW 1-54-17-W5,,RLH,H86023,D661,7,43100,20470,22630,,,,,0
2017-03-29,630,155,,U004313112,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L59404,E605,8,62540,27390,35150,,,,,0
2017-03-29,630,156,,U004357076,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L00904,E604,8,63400,27650,35750,,,,,0
2017-03-30,630,157,,U004357077,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L00904,E604,8,62850,27700,35150,,,,,0
2017-03-30,630,158,,U004313113,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,,ALEVOG ,L59404,E605,8,62380,27880,34500,,,,,0
2017-03-31,680,314,,U005353297,MILLAR WESTERN,CTLW06F005,ETA-37,,HAGGART,,K46791,,8,48560,28610,19950,,,,,0
2017-04-02,626,417,,S1014468,WEST FRASER,FMA8800025,EMB,5190482340,PROMISE,TIM YOUNG,14291P,BWP83,7,54490,25910,28580,,,,,0
2017-04-04,626,418,,Q235183,WEST FRASER,FMA8800025,EMB,5180491435,LYDELL,TIM YOUNG,14291P,BWP83,7,54910,25660,29250,,,,,0
2017-04-05,626,419,,Q235184,WEST FRASER,FMA9700032,,6-019-3315,LYDELL,TIM YOUNG,14291P,BWP83,7,55240,25760,29480,48,,,,0
2017-04-06,626,420,,S1014469,WEST FRASER,FMA8800025,EMB,5180491435,LYDELL,TIM YOUNG,14291P,BWP83,7,55890,25630,30260,53,,,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
